Region,State,County,RC Code,RC Name,Secession,Unity,Unmarked,Invalid
OCV,Kenya,Nairobi 1,3101907,Nairobi Railway Club,1082,4,9,1
OCV,Kenya,Nairobi 2,3102901,Blue Springs Hotel,1054,2,5,7
OCV,Kenya,Nairobi 2,3102905,Blue Springs Hotel,908,2,2,2
OCV,Kenya,Dadaab,3102910,Family Life Centre 2,168,3,0,0
OCV,Kenya,Kakuma 1,3103901,Clinic 2 in Zone 3,996,0,0,2
OCV,Kenya,Kakuma 1,3103904,Clinic 2 in Zone 3,1140,2,2,0
OCV,Kenya,Kakuma 2,3104901,Rajaf Primary School in Zone 5,1102,6,19,2
OCV,Kenya,Kakuma 2,3104902,Rajaf Primary School in Zone 5,1084,1,1,2
OCV,Kenya,Kakuma 2,3104903,Rajaf Primary School in Zone 5,1092,3,2,1
OCV,Kenya,Eldoret 1,3105901,"Rupa Mills, Ken-Knit",657,2,3,0
OCV,Kenya,Eldoret 1,3105906,"Rupa Mills, Ken-Knit",689,1,2,1
OCV,Kenya,Nakuru,3106901,Menengai Social Hall,1038,0,5,0
OCV,Kenya,Nakuru,3106904,Menengai Social Hall,695,1,0,1
OCV,Kenya,Nakuru,3106906,Menengai Social Hall,694,0,1,0
OCV,Kenya,Kitale,3106908,National Museum of Kenya,493,6,0,1
OCV,Ethiopia,Addis Ababa,3201901,Bole sub-city Kehele 03105 No. 150,474,7,1,3
OCV,Ethiopia,Addis Ababa,3201903,Bole sub-city Kehele 03105 No. 150,464,1,2,0
OCV,Ethiopia,Fugnido,3201905,Fugnido Refugee Camp,1201,15,11,4
OCV,Ethiopia,Fugnido,3201906,Fugnido Refugee Camp,1504,2,1,5
OCV,Ethiopia,Fugnido,3201907,Fugnido Refugee Camp,1309,1,4,1
OCV,Ethiopia,Fugnido,3201908,Fugnido Refugee Camp,1288,0,0,2
OCV,Ethiopia,Sherkole,3201909,Sherkole Refugee Camp,446,0,1,1
OCV,Ethiopia,Sherkole,3201910,Sherkole Refugee Camp,450,0,0,0
OCV,Uganda,Kampala 1,3301901,Namboole,803,10,1,2
OCV,Uganda,Kampala 1,3301903,Namboole,705,16,3,3
OCV,Uganda,Kampala 2,3302901,Katwe,867,14,1,4
OCV,Uganda,Kampala 2,3302903,Katwe,878,10,8,0
OCV,Uganda,Kampala 2,3302905,Katwe,984,22,2,6
OCV,Uganda,Arua 1,3303901,"Plot 5, Mango Road",220,6,1,0
OCV,Uganda,Arua 2,3304901,"Folio 16, Rhino Camp Rd",192,2,2,1
OCV,Uganda,Arua 3,3305901,"Plot 17, House 12, Garden Square",261,36,4,3
OCV,Uganda,Pakelle 1,3305903,Repatriation Centre,187,9,4,0
OCV,Uganda,Pakelle 2,3305904,Primary School,810,94,5,2
OCV,Uganda,Pakelle 2,3305910,Primary School,630,88,4,1
OCV,Uganda,Imvepi,3305905,Secondary School,247,12,3,2
OCV,Uganda,Rhino Camp,3305906,Ocka Skills Training Centre,178,4,1,1
OCV,Uganda,Palorinya,3305907,Former Office Storage Space,1095,49,0,0
OCV,Uganda,Kiryandongo,3305908,Repatriation Centre,898,34,4,3
OCV,Uganda,Kiryandongo,3305911,Repatriation Centre,911,36,3,0
OCV,Uganda,Kiryandongo,3305912,Repatriation Centre,894,30,3,0
OCV,Uganda,Kyangwali,3305909,Repatriation Centre,1007,6,5,3
OCV,USA,Omaha 1,3401903,St. Richards Rectory,961,6,2,0
OCV,USA,Omaha 1,3401904,St. Richards Rectory,981,6,1,0
OCV,USA,Omaha 1,3401906,St. Richards Rectory,1112,5,1,1
OCV,USA,Phoenix,3402901,St. James Parish,381,4,1,0
OCV,USA,Phoenix,3402903,St. James Parish,478,1,0,3
OCV,USA,Dallas,3402906,"Uptown, 10440 Markison Road",380,2,0,0
OCV,USA,Dallas,3402907,"Uptown, 10440 Markison Road",666,8,0,1
OCV,USA,Boston,3402909,Southern Sudan Community Center,413,4,0,0
OCV,USA,Boston,3402910,Southern Sudan Community Center,389,0,0,0
OCV,USA,Seattle,3402911,International District,530,11,2,2
OCV,USA,Chicago,3402913,"Lakeview, 3245N Ashland #1",381,3,1,0
OCV,USA,Nashville,3402915,Lost Boys Foundation,455,1,0,0
OCV,USA,Nashville,3402916,Lost Boys Foundation,443,3,0,0
OCV,USA,Washington DC,3403901,Alexandria,418,12,2,0
OCV,USA,Washington DC,3403903,Alexandria,424,9,0,0
OCV,Egypt,Cairo 1,3501901,Maadi,697,20,3,0
OCV,Egypt,Cairo 1,3501906,Maadi,631,22,8,1
OCV,Egypt,Cairo 2,3502901,Ein Shams,618,11,2,0
OCV,Egypt,Cairo 2,3502906,Ein Shams,560,13,2,1
OCV,Egypt,Cairo 3,3503901,Nasr City,656,9,0,5
OCV,Canada,Toronto,3601901,York Weston Centre,467,1,2,2
OCV,Canada,Toronto,3601904,York Weston Centre,425,7,2,0
OCV,Canada,Calgary,3602901,"Professional Centre, 3505 - 52nd St. NE",673,5,8,0
OCV,Canada,Calgary,3602902,"Professional Centre, 3505 - 52nd St. NE",618,10,12,2
OCV,UK,London,3701901,Central Methodist Hall,626,13,1,0
OCV,Australia,Canberra,3801901,Australian National University,298,5,0,0
OCV,Australia,Sydney,3801902,Hockey Centre,375,6,0,0
OCV,Australia,Sydney,3801903,Hockey Centre,704,11,0,0
OCV,Australia,Sydney,3801905,Hockey Centre,696,5,0,0
OCV,Australia,Melbourne,3801907,Bulldogs Club,711,9,1,12
OCV,Australia,Melbourne,3801908,Bulldogs Club,1323,8,2,4
OCV,Australia,Melbourne,3801909,Bulldogs Club,802,5,2,1
OCV,Australia,Melbourne,3801910,Bulldogs Club,1094,17,9,5
OCV,Australia,Brisbane,3801911,Convention Centre,610,10,0,1
OCV,Australia,Brisbane,3801912,Convention Centre,965,15,1,0
OCV,Australia,Perth,3801914,UCIC Conference Centre,746,7,3,1
OCV,Australia,Perth,3801915,UCIC Conference Centre,726,11,0,1
North,Blue Nile,,11,مركز ود الماحى - مدرسة ود الماحى بنين,75,16,0,1
North,Blue Nile,,12,مركز ود أبوك - مدرسة  البنين,362,74,6,4
North,Blue Nile,,13,مركز بوط - مدرسة  بوط,1055,396,215,51
North,Blue Nile,,14,مركز الروصيرص-  مدرسة البنين,201,110,0,27
North,Blue Nile,,15,مركز الكرمك - مدرسة البنين,62,14,1,2
North,Blue Nile,,16,مركز أورا - المدرسة المختلطة,437,49,10,21
North,Blue Nile,,17,مركز العمارة - مدرسة العمارة,39,15,1,2
North,Blue Nile,,18,مركز الدمازين-حي الزهور - مدرسة معاذ بن جبل,1103,370,149,59
North,Blue Nile,,19,مركزالدمازين - مربعات السلام - مدرسة الموتمر,317,115,44,9
North,Sinnar,,21,مركز سنار وغرب سنار وضواحيها- الوحدة الادارية,132,102,4,3
North,Sinnar,,22,مركز سنار شرق- الوحدة الادارية الريف الشرقى,52,53,7,1
North,Sinnar,,23,مركز السوكي والدندر- دار المعلم السوكى,248,141,24,30
North,Sinnar,,24,مركز سنجة - نادى الموردة حى 14,426,216,87,18
North,Sinnar,,25,مركز أبوحجار- مبانى سوق المحاصيل ود النيل,159,78,0,31
North,Sinnar,,26,مركز الدالي والمزموم -  المزموم مبانى المحلية  السوق الشعبى,220,74,34,29
North,Kassala,,31,مركز كسلا الشرقية-حي واو نور- نادى سوا سوا,286,142,4,1
North,Kassala,,32,مركز كسلا الغربية- حى السكة حديد  - نادى السكة حديد,109,191,3,2
North,Kassala,,33,مركز خشم القربة-  نادى التحرير,262,81,7,9
North,Kassala,,34,مركز حلفا الجديدة مصنع السكر- مركز صحى الحارة 4,53,69,1,9
North,River Nile,,41,مركز نادي السلام-عطبرة-,387,252,14,2
North,River Nile,,42,مركز شندي-مدرسة الوحدة السلام,700,256,11,8
North,River Nile,,43,مركز شندي ذوالنورين المختلطة,126,96,5,2
North,Northern State,,51,مركز دنقلا- نادى النيل البان جديد,233,117,16,4
North,Northern State,,52,مركز مروي- مبانى الزراعة القديمة,294,95,12,5
North,Gadaref,,61,مركز القضارف-قاعة البلدية القديمة,705,348,7,8
North,Gadaref,,62,مركز  الفاو- مبنى اتحاد المزارعين,224,88,26,8
North,Gadaref,,63,مركز  الحواتة- نادى الحواتة الثقافى الاجتماعى,241,40,15,16
North,Gadaref,,64,مركز الشواك- مركو الفلاحة والتغذية,219,83,16,9
North,Gadaref,,65,مركز دوكة- مدرسة دوكة اساس,277,96,36,67
North,Southern Darfur,,71,مركز القيادة - نيالا,989,1405,44,17
North,Southern Darfur,,72,مركز الضعين - معسكر النازحين خور عمر,315,693,43,26
North,Southern Darfur,,73,مركز عديلة - مدرسة عديلة اساس,354,161,162,23
North,Southern Darfur,,74,مركز بحر العرب - ابو مطارق اساس,223,298,1,27
North,Southern Darfur,,75,مركز رهيد البردي- مدرسة رهيد البردى اساس,50,178,1,2
North,Southern Darfur,,76,مركز أبو عجورة- مدرسة ابوعجورة اساس,76,64,16,6
North,Southern Darfur,,77,مركز شعيرية - الفردوس -محلية كاريكا,363,316,13,9
North,Southern Darfur,,78,مركز كاس- مدرسة كاس اساس,29,39,0,2
North,Southern Darfur,,79,مركز برام- مدرسة برام اساس,24,197,4,2
North,Southern Darfur,,710,مركز تلس- محلية كتيلة,114,72,31,8
North,Southern Darfur,,711,مركز عد الفرسان- مدرسة عد الفرسان اساس,11,45,0,4
North,Southern Darfur,,712,مركز الردوم,294,1757,18,38
North,Southern Darfur,,713,مركز أبوجابرة,149,298,4,13
North,Southern Darfur,,714,مركز أبوكارنكا,336,279,13,35
North,Southern Darfur,,715,مركز بليل,77,47,23,4
North,Northern Darfur,,81,مركز الفاشر- نادى القوات المسلحة,220,163,13,26
North,Northern Darfur,,82,مركز اللعيت شمال,560,507,35,24
North,Northern Darfur,,83,مركز كتم- مبانى حماية البيئة,53,21,5,0
North,Western Darfur,,91,مركز الجنينة -نادى الموردة,219,77,14,10
North,Western Darfur,,92,مركز زالنجي- مركز الشباب,189,55,2,1
North,Red Sea,,1110,مركز بورتسودان المدينة- النادى القبطى,174,70,13,3
North,Red Sea,,1120,مركز الديوم الجنوبية- نادى ابناء بور,519,140,4,4
North,Red Sea,,1130,مركز مدينة سواكن,102,44,1,5
North,Khartoum - Bahri,,1200,مركز بحرى - نادى كوبر الرياضى,235,210,18,3
North,Khartoum - Bahri,,1201,مركز طيبة الأحامدة- مدرسة طيبة الاحامدة اساس بنين,291,150,16,13
North,Khartoum - Bahri,,1202,مركز شمبات والحلفاية-  مدرسة خالد بن الوليد اساس بنين,49,32,4,3
North,Khartoum - Bahri,,1203,مركز أم ضريوة والسامراب- مدرسة ام ضريوة اساس بنين,101,132,0,14
North,Khartoum - Bahri,,1204,مركز الدروشاب- مدرسة المشير الزبير اساس بنين,51,99,3,1
North,Khartoum - Bahri,,1205,مركز السليت والريف الشمالي- مدرسة ابوحليمة المختلطة اساس,132,129,8,7
North,Khartoum - Bahri,,1206,مركز دار السلام شمال- مدرسة الشهيد مالك اساس,168,91,0,1
North,Khartoum - Bahri,,1207,مركز دار السلام جنوب- مدرسة التضامن الشعبى بنين,289,211,17,0
North,Khartoum - Bahri,,1208,مركز حي التكامل- مدرسة تبوك اساس بنين,223,154,3,3
North,Khartoum - Bahri,,1209,مركز البشير- مدرسة البشير للاساس بنين,177,78,10,7
North,Khartoum - Bahri,,1210,مركز حي الإنقاذ- مدرسة ابوبكر الصديق اساس بنين,450,177,13,8
North,Khartoum - Bahri,,1211,مركز حي البركة والإمتداد- مدرسة امنة بنت وهب اساس,406,123,5,4
North,Khartoum - Bahri,,1212,مركز البركات- مدرسة اروك طون اساس,425,131,7,15
North,Khartoum - Bahri,,1213,مركز البركة مربع 4 جنوب- مدرسة بلال بن رباح اساس بنين,402,145,4,6
North,Khartoum - Bahri,,1214,مركز شرق النيل المنطقة الغربية- مدرسة سعد بن أبي وقاص بنين,163,159,14,10
North,Khartoum - Bahri,,1215,مركز شرق النيل المنطقة الشرقية- مدرسة دار السلام المغاربة,166,106,16,12
North,Khartoum - Bahri,,1216,مركز حلة كوكو والحاج يوسف القديمة- مدرسة الامام الغزالى اساس,62,75,8,1
North,Khartoum - Bahri,,1217,مركز التعويضات- مدرسة بدر الكبرى بنات,94,80,9,1
North,Khartoum - Bahri,,1218,مركز سجن كوبر,177,12,4,3
North,Khartoum - Khartoum,,1300,مركز الساحة الشعبية- السجانة,140,172,1,4
North,Khartoum - Khartoum,,1301,مركز الجريف غرب- مدرسة طحنون الثانوية,137,61,3,1
North,Khartoum - Khartoum,,1302,مركز أركويت المعمورة والفردوس- نادى المعمورة,48,81,0,1
North,Khartoum - Khartoum,,1303,مركز الصحافة- نادى الاسرة,101,106,6,11
North,Khartoum - Khartoum,,1304,مركز المجاهدين- مدرسة الصاحبين,353,126,10,12
North,Khartoum - Khartoum,,1305,مركز الشجرة- مدرسة الحماداب بنين,153,148,5,1
North,Khartoum - Khartoum,,1306,مركز الازهرى والانقاذ- مدرسة عمربن عبد العزيز,72,48,1,0
North,Khartoum - Khartoum,,1307,مدرسة المجتمع بسوبا الأراضي والكبابيش,426,302,9,10
North,Khartoum - Khartoum,,1308,مركز مدرسة التفوق الثانوية - السلمة عد حسين الفردوس,41,36,0,0
North,Khartoum - Khartoum,,1309,مركز أحياء النصر- مدرسة الجمعية الاسلامية حى النصر,477,226,3,2
North,Khartoum - Khartoum,,1310,مركز أحياء الوحدة- مدرسة الوحدة اساس بنات- حى دار النعيم,79,85,2,0
North,Khartoum - Khartoum,,1311,مركز بدر الأندلس- مدرسة بدر الكبرى,130,138,0,0
North,Khartoum - Khartoum,,1312,مركز الكلاكلة القطعية- مدرسة التنمية ابو ادم مربع 6,63,68,2,2
North,Khartoum - Khartoum,,1313,مركز الكلاكلة الوحدة- مدرسة الوحدة المزدوجة بنات,204,92,5,4
North,Khartoum - Khartoum,,1314,مركز الكلاكلة القلعة - نادى الكلاكلة القلعة,192,233,5,0
North,Khartoum - Khartoum,,1315,مركز الدخينات والقادسية - مدرسة بابكر عثمان امين الثانوية,152,80,0,2
North,Khartoum - Khartoum,,1316,مركز أبو أيوب الأنصاري- مدرسة الاندلس مربع 9,314,386,0,16
North,Khartoum - Khartoum,,1317,مركز قرى جبل أولياء- مدرسة امنة بنت وهب - طيبة الحسناب,49,89,2,1
North,Khartoum - Khartoum,,1318,مركز مدينة الرشيد- - مدرسة الشهيد ابراهيم شمس الدين,67,91,1,2
North,Khartoum - Khartoum,,1319,مركز دارالسلام مربع 2و3- المراة المتمكنة دار السلام ابوجا,385,349,1,16
North,Khartoum - Khartoum,,1320,مركز دار السلام 1و4و6- مدرسة اسماء بنت ابى بكر,244,194,3,2
North,Khartoum - Khartoum,,1321,مركز دار السلام مربع 8- مدرسة خالد بن الوليد,164,112,8,2
North,Khartoum - Khartoum,,1322,مركز دار السلام مربع 5و7- مدرسة على بن ابى طالب دار السلام مربع 7,173,127,14,5
North,Khartoum - Khartoum,,1323,مركز الخرطوم شمال -  مدرسة زينب الشيخ,152,106,11,2
North,Khartoum - Omdurman,,1400,مركز ود نوباوي -  نادى ود نوباوى,17,18,0,0
North,Khartoum - Omdurman,,1401,مركز حي العرب - مدرسة الاساس بنين,50,19,1,1
North,Khartoum - Omdurman,,1402,مركز الموردة- مدرسة الاساس بنين,48,76,1,1
North,Khartoum - Omdurman,,1403,مركز أبوعنجة- مدرسة بانت غرب اساس,127,120,9,0
North,Khartoum - Omdurman,,1404,مركز الفتيحاب أ-مدرسة المنار بنين,144,149,7,0
North,Khartoum - Omdurman,,1405,مركز الفتيحاب ب- مدرسة الاساس بنين مربع 7,50,27,0,1
North,Khartoum - Omdurman,,1406,مركز الشقلة أبوسعد - مدرسة الشقلة وسط اساس بنين,47,52,1,2
North,Khartoum - Omdurman,,1407,مركز البنك العقاري- مدرسة البنك العقارى اساس بنين,160,309,10,3
North,Khartoum - Omdurman,,1408,مركز أبوسعد أ-  المدرسة الثانوية بنين مربع 17,77,67,3,1
North,Khartoum - Omdurman,,1409,مركز أبوسعد ب- مدرسة مربع 16 بنين,80,83,5,2
North,Khartoum - Omdurman,,1410,مركز مربع 55 المثلث- مدرسة مربع 55 اساس,380,315,14,2
North,Khartoum - Omdurman,,1411,مركز الريف الجنوبي- مدرسة هجليج اساس,49,59,3,0
North,Khartoum - Omdurman,,1412,مركز الحارة 51 ود البشير- مدرسة الاساس,246,131,3,3
North,Khartoum - Omdurman,,1413,مركز السريحة 51- مدرسة الاساس,92,63,2,1
North,Khartoum - Omdurman,,1414,مركز الحارة 52 ود البشير-مدرسة الاساس,223,198,5,3
North,Khartoum - Omdurman,,1415,مركز الحارة 42 الوفاق- مدرسة الاساس,181,252,8,2
North,Khartoum - Omdurman,,1416,مركز وحدة السلام جنوب مربع 43 - مدرسة الاساس,82,32,6,3
North,Khartoum - Omdurman,,1417,مركز وحدة السلام جنوب مربع 44 - مدرسة الاساس,157,151,7,3
North,Khartoum - Omdurman,,1418,مركز وحدة السلام جنوب مربع 49- مدرسة الاساس,102,38,3,3
North,Khartoum - Omdurman,,1419,مركز مدرسة وحدة السلام جنوب مربع 50- مدرسة الاساس,109,36,11,6
North,Khartoum - Omdurman,,1420,مركز وحدة السلام جنوب مربع 42- مدرسة الاساس,311,352,15,6
North,Khartoum - Omdurman,,1421,مركز البقعة شرق-مدرسة الاصلاح اساس,116,192,5,4
North,Khartoum - Omdurman,,1422,مركز البقعة غرب- مدرسة الريان اساس بنين,226,384,9,5
North,Khartoum - Omdurman,,1423,مركز وحدة الأمير غرب- مدرسة الاساس,218,222,14,2
North,Khartoum - Omdurman,,1424,مركز الثورة شرق- مدرسة الحارة 10 بنين,53,68,4,1
North,Khartoum - Omdurman,,1425,مركز الثورة غرب- مدرسة الحارة 62 اساس بنين,94,85,0,7
North,Khartoum - Omdurman,,1426,مركز كرري غرب- مدرسة الحارة 55 اساس,242,183,21,4
North,Khartoum - Omdurman,,1427,مركز كرري شرق- مدرسة الحتانة شمال,186,150,9,1
North,Khartoum - Omdurman,,1428,مركز الفتح أ- مدرسة الفتح اساس بنين,138,85,4,1
North,Khartoum - Omdurman,,1429,مركز وحدة السلام الحارة 23و43- مدرسة الاساس,142,129,3,6
North,Khartoum - Omdurman,,1430,مركز السريحة 23و42- مدرسة الاساس,125,125,2,2
North,Khartoum - Omdurman,,1431,مركز البنك العقاري مربع 58 B- - مدرسة سانت جون مربع 58,363,161,7,22
North,Khartoum - Omdurman,,1432,مركز الفتح ب- مدرسة الاساس مربع 18 كررى,82,68,3,5
North,Khartoum - Omdurman,,1433A,سجن أمدرمان,49,17,1,0
North,Khartoum - Omdurman,,1433B,سجن الهدى,72,4,3,2
North,Al-Gezira,,1500,مركز الكاملين  - نادى السكة حديد بانتيو,102,60,2,4
North,Al-Gezira,,1501,مركز ا لحصاحيصا- نادي عمال المحالج,195,81,12,3
North,Al-Gezira,,1502,مركز الحصاحيصا - نادى قرية ام عضام,22,8,1,0
North,Al-Gezira,,1503,مركز شرق الجزيرة-  نادى عمال مصنع الجنيد,107,56,10,7
North,Al-Gezira,,1504,مركز مدني الكبري- نادى هيئة توفير المياة,515,481,6,15
North,Al-Gezira,,1505,مركز أم القرى- نادى العريباب,396,250,3,5
North,Al-Gezira,,1506,مركز شباب ود الحداد,88,102,14,3
North,Al-Gezira,,1507,مركز المناقل- نادى الشعلة الرياضى,100,104,2,3
North,White Nile,,1600,مركز القطينة- مكتب  التعليم,62,120,3,3
North,White Nile,,1601,مركز ربك-عسلاية-  مدرسة الشهيد خليفة,254,93,13,16
North,White Nile,,1602,مركز ربك الوحدة مربع30- مدرسة الوحدة اساس,226,206,4,6
North,White Nile,,1603,مركز ربك الحلة الجديدة- مدرسة الاساس,105,377,4,3
North,White Nile,,1604,مركز كنانة والهجرة-  مدرسة دار الارقم اساس,59,32,2,3
North,White Nile,,1605,مركز الجبليين - الجبلين  مدرسة السلام اساس,174,218,18,7
North,White Nile,,1606,مركز الجبلين- ام القرى- مدرسة ابوبكر الصديق اساس,968,397,103,19
North,White Nile,,1607,مركز كوستى-حى كادوقلى- مدرسة مربع 2  اساس,564,366,0,21
North,White Nile,,1608,مركز كوستى-اللية- مدرسة اللية المختلطة,248,136,7,15
North,White Nile,,1609,مركز كوستى- قوز السلام- مدرسة مدرسة الدعوة اساس,303,164,6,1
North,White Nile,,1610,مركز السلام-ام جلالة- النادى الثقافى,684,187,50,17
North,White Nile,,1611,مركز الدويم- مدرسة السلام  اساس,103,172,12,4
North,White Nile,,1612,مركز تندلتى- مدرسة الحميراء اساس,202,65,13,14
North,North Kordofan,,1700,مركز الابيض شرق- مركز صحى حى طيبة,426,419,31,24
North,North Kordofan,,1701,مركز الابيض غرب- مدرسة السلام اساس بنين,509,478,40,15
North,North Kordofan,,1702,مركز غبيش- مدرسة ابو بكر الصديق اساس بنين,224,210,43,27
North,North Kordofan,,1703,مركز أبو راي- مدرسة ابو راى الاساسية بنين,207,146,36,39
North,North Kordofan,,1704,مركز أم جاك- مدرسة ام جاك اساس بنين,72,188,18,18
North,North Kordofan,,1705,مركز النهود- مبانى معهد التاهيل التربوى,275,311,12,9
North,North Kordofan,,1706,مركز أبو زبد- نادى ابوزبد الوطنى,95,52,8,10
North,South Kordufan,,1800,مركز الدلنج- نادى الجيل,474,69,10,5
North,South Kordufan,,1801,مركز  كادوقلي- نادى الاهلى الرياضى,513,149,3,5
